Advantage,Step,TemplateLoss,TotalStepsPerEpisode,ValueLoss,Valid,StepsPerSecond,ObjectLoss,EntropyLoss,PolicyTemplateLoss,PolicyObjLoss,ObjectEntropy,Loss,TemplateEntropy,PolicyLoss,Value,UnclippedGradNorm,ClippedGradNorm,EpisodeScore
0.007678616791963577,144,0.14819712936878204,140.5,0.00063080940162763,0.75,2.7275459532707775,0.03793877363204956,-0.00046378662227652967,0.02221738244406879,0.09006489953026175,0.008250275393947959,2.139335870742798,0.007245319080539048,0.0845121294260025,-0.015445021446794271,5.539066609256134,5.539066609256134,0.0
0.0047811418771743774,152,0.0989009365439415,148.5,0.0013809045776724815,0.0,2.6849131123665506,0.02547706849873066,-0.00048128055641427636,0.01476821443066001,0.032662365832948126,0.007542729726992547,1.4567387104034424,0.007337169372476637,0.0335097536444664,-0.009307186817750335,10.728431614139012,10.728431614139012,0.0
-0.0038308873772621155,160,0.08264122903347015,156.5,0.0007919265190139413,0.0,2.6820282330793046,0.030295690521597862,-0.0004622463311534375,-0.003911286188667873,-0.0049989509279839694,0.006601820467039943,0.9563843011856079,0.008107551955617964,0.04936565086245537,0.0047078688512556255,7.0876770754769005,7.0876770754769005,0.0
-0.004155073314905167,168,0.07379447668790817,164.5,0.0002396431955276057,0.0,2.677322900330524,0.03494342416524887,-0.0004714521928690374,-0.02241152513306588,-0.05842393450438976,0.005781722138635814,0.420479416847229,0.008024022623430938,-0.007723606191575527,0.014219449134543538,5.119238069665158,5.119238069665158,0.0
-0.007866397500038147,176,0.10894795507192612,172.5,0.0007732639787718654,0.0,2.7087389531045214,0.015315589495003223,-0.0003837302792817354,-0.01888206833973527,-0.029276117216795683,0.005101609684061259,0.6051096320152283,0.007987952965777367,-0.017722025513648987,0.011196339852176607,8.019496645739295,8.019496645739295,0.0
-0.00045911967754364014,184,0.1294349730014801,180.5,0.0003214481985196471,0.0,2.7351530884645667,0.03502529487013817,-0.0003686805139295757,-0.0013142374809831383,0.004341943975305185,0.004701079975347966,1.0381999015808105,0.008395119686610998,0.00188940460793674,0.0003862497542286292,6.722529383680023,6.722529383680023,0.0
0.0038890019059181213,192,0.10097218304872513,188.5,0.0004317747079767287,0.25,2.768816361716602,0.03400895372033119,-0.0003972432459704578,0.005726192262955008,-0.027750917375669815,0.004461629723664373,0.8879188895225525,0.009048283100128174,0.012627607211470604,-0.004679385863710196,2.7935524831247296,2.7935524831247296,0.0
0.005493953824043274,200,0.08892316371202469,196.5,0.00032046338310465217,0.125,2.748598237042266,0.022386418655514717,-0.00038492248859256506,0.014446928515098989,0.01980196470685769,0.004297838604543358,1.201879858970642,0.00882132875267416,0.018290996551513672,-0.007858855999074876,4.663512037594696,4.663512037594696,0.0
0.0030772872269153595,208,0.08907957375049591,204.5,0.00023562709975522012,0.5,2.717469289582202,0.015552428551018238,-0.00039656346780247986,0.009711684368085116,0.008343163557583466,0.004322818072978407,0.9890632629394531,0.00888360955286771,0.03250730782747269,-0.004962334467563778,6.05202852433068,6.05202852433068,0.0
-0.00017467886209487915,216,0.1016356348991394,212.5,5.2703398978337646e-05,0.6249999999999999,2.6914118405736644,0.026970259845256805,-0.0004045894602313638,-0.004359904713055585,-0.0005193853430682793,0.004370802198536694,0.8833440542221069,0.009283700957894325,0.0007289742934517562,0.0022226763758226298,3.952451796788644,3.952451796788644,0.0
-0.004042353481054306,224,0.08979324996471405,220.5,0.0005535846576094627,0.625,2.695207552466937,0.019248414784669876,-0.00044699644786305726,-0.013698529917746782,-0.004942231869790703,0.004334708850365132,0.8957628011703491,0.009546702145598829,-0.025067977607250214,0.006474471651017666,2.4520659568535965,2.4520659568535965,0.0
-0.002450084313750267,232,0.11933356523513794,228.5,0.0001470952993258834,0.6250000000000002,2.67892595488446,0.02732597105205059,-0.0004092419985681772,-0.013001592247746885,-0.02261480945162475,0.004209621634799987,0.7564178705215454,0.009866809356026351,-0.021328506991267204,0.005607663537375629,4.722019155998808,4.722019155998808,0.0
0.0015870258212089539,240,0.1120714545249939,236.5,5.23747548868414e-05,0.75,2.6922410601962397,0.029712554067373276,-0.0003953442501369864,-0.0034252769546583295,-0.0010785096092149615,0.004021676897536963,1.1546685695648193,0.009576789219863713,0.00134712690487504,0.001219194623445219,4.3813199923188435,4.3813199923188435,
0.002590566873550415,248,0.1296398937702179,244.5,0.00015875538520049304,0.625,2.6927280199282304,0.02736862190067768,-0.0004032221040688455,0.0035070556914433837,0.004456421505892649,0.003887834260240197,1.2341642379760742,0.009710698388516903,0.0018939236178994179,-0.0016403744521085173,3.099466005071446,3.099466005071446,
0.0018337629735469818,256,0.11145541071891785,252.5,0.00012590551341418177,0.7499999999999999,2.6902383062179758,0.021837826818227768,-0.00040687204455025494,0.0057962467981269574,0.002050780974968802,0.0037401876761578023,1.2399617433547974,0.009964366909116508,0.01505578588694334,-0.0020341445633675903,3.1129743163260284,3.1129743163260284,
0.00027078017592430115,264,0.10506170243024826,260.5,1.4778854165342636e-05,0.25,2.703690746660749,0.018817240372300148,-0.0004092157178092748,0.001718164661724586,0.0024245331151178107,0.003594359703129157,0.9770980477333069,0.01038137183059007,-0.0005021417164243758,-0.0012927635398227721,2.380689669819617,2.380689669819617,0.0
0.0018396452069282532,272,0.06296199560165405,268.5,0.0010577903594821692,0.625,2.7216323549234134,0.018381701782345772,-0.0004836044099647552,-0.0031690899486420676,-0.0018772565526887774,0.003466857800958678,0.8156165480613708,0.011119520873762665,-0.025740280747413635,-0.0001421894630766474,1.8499580340681185,1.8499580340681185,0.0
0.002661384642124176,280,0.057954683899879456,276.5,0.00017898129590321332,0.875,2.7423041925585303,0.0262919832020998,-0.00040091510163620114,-0.005541238700971007,-0.03189142030896619,0.003367353754583746,0.39717474579811096,0.011802557273767889,0.019189395010471344,4.4085216359235346e-05,1.464925462685697,1.464925462685697,0.0
0.00011482834815979004,288,0.050848208367824554,284.5,0.0004808683879673481,0.625,2.7774199974686464,0.014872748404741287,-0.000471308158012107,-0.00048333058248317684,-0.0021799532405566424,0.003262087353505194,0.6007429957389832,0.012659118976444006,0.0014545833691954613,9.547844092594457e-05,1.2480780021621551,1.2480780021621551,0.0
-0.0019739940762519836,296,0.062490541487932205,292.5,8.053932833718136e-05,0.0,2.792266614695482,0.015610036440193653,-0.0003845046740025282,-0.006798030997742899,-0.003627724305260927,0.0031646798888687044,0.551609992980957,0.011969362618401647,-0.003036120207980275,0.0015298817488655914,1.114417474320038,1.114417474320038,0.0
-0.00022330135107040405,304,0.06464357674121857,300.5,0.00022044216166250408,0.125,2.7888533957985477,0.015583665110170841,-0.0004750601074192673,-0.005777607095296843,-0.006828160694567487,0.003079481684835628,0.6513473391532898,0.012614150065928698,-0.008641009218990803,0.0015971069660736248,1.8899315845416087,1.8899315845416087,0.0
-0.002319119870662689,312,0.013066277839243412,308.5,5.8971414546249434e-05,0.0,2.832033861652008,0.015018871054053307,-0.0006354966899380088,-0.0017475583226769231,-0.002701914942008443,0.003015310474438593,0.4166387915611267,0.014173058327287436,-0.014588890597224236,-8.702751983946655e-05,2.128900334883197,2.128900334883197,0.0
0.0015853643417358398,320,0.013346677646040916,316.5,0.00010298530833097175,0.0,2.8663518264804666,0.015024225227534771,-0.0005200763116590679,0.0034404963080305606,0.0013250597912701778,0.002955845935503021,0.26185232400894165,0.015152879757806659,0.007497143931686878,-0.0007540764963778201,0.8144912566716178,0.8144912566716178,0.0
0.0032634735107421875,328,0.013188490644097328,324.5,0.00011172977247042581,0.0,2.9145244201941867,0.014959434978663921,-0.0005940970731899142,0.0014964604051783683,1.7528167518321696e-05,0.0029134284995961934,0.23510617017745972,0.016173464711755514,-0.00110779725946486,-0.00023029535805108026,0.6562496724920766,0.6562496724920766,0.0
0.0009534657001495361,336,0.01331059355288744,332.5,0.000583076209295541,0.0,2.9411457549728355,0.014893051236867905,-0.0005486275185830891,0.0068241248081903905,0.00272785771812778,0.002869607793400064,0.29929521679878235,0.015196092892438173,0.030978798866271973,-0.0017616146897125873,0.5013057562014835,0.5013057562014835,0.0
-0.0017761364579200745,344,0.01319823693484068,340.5,0.00010762901365524158,0.0,2.9980506943315492,0.014862424694001675,-0.0005740954075008631,-0.0011023873012163676,-0.0026767910894704983,0.0028137145854998376,0.19141195714473724,0.016135947313159708,-0.007972268387675285,0.0003444126932663494,0.9831094675227563,0.9831094675227563,0.0
-0.0018224790692329407,352,0.013373805209994316,348.5,5.955904271104373e-05,0.0,3.0309402336248175,0.014891107566654682,-0.0005256295553408563,9.21236933209002e-05,-0.0022564852224604692,0.0027579529560171068,0.20531176030635834,0.01547307230066508,-0.008139610290527344,0.0005320556219885475,0.49515616288113984,0.49515616288113984,0.0
0.002977512776851654,360,0.01314163114875555,356.5,8.325155067723244e-05,0.0,3.034286519980353,0.014916402287781239,-0.0006202453514561057,-0.0008351243541255826,0.0012599366455106065,0.0027215741865802556,0.22586265206336975,0.015885728294961154,0.008574097417294979,0.0005979936686344446,0.501728460407258,0.501728460407258,0.0
0.001492924988269806,368,0.013289496302604675,364.5,0.00024785834830254316,0.0,3.065869335268916,0.014887434430420399,-0.0005479477695189416,0.0048085212911246344,0.0038043573513277806,0.002709986176341772,0.2907489538192749,0.016221618745476007,0.0311380997300148,-0.0004768045105265628,0.5255071868325727,0.5255071868325727,0.0
-0.003902129828929901,376,0.013655297458171844,372.5,0.00017230944649782032,0.0,3.1060115704796507,0.014833584427833557,-0.0004868775431532413,-0.0025276625383412465,-0.0031032261977088638,0.002720594871789217,0.17628802359104156,0.016158602200448513,-0.014143470674753189,0.0010573810686764773,0.5237844382262975,0.5237844382262975,0.0
-0.0007631555199623108,384,0.013201095163822174,380.5,6.956961442483589e-05,0.0,3.133809315238932,0.014750340022146702,-0.0005868294392712414,-0.006331766091534519,-0.00793725630865083,0.0027441696729511023,0.10492667555809021,0.017602981766685843,0.0028021219186484814,0.0015726068813819438,0.6356422216786921,0.6356422216786921,0.0
0.001033984124660492,392,0.013368114829063416,388.5,0.00014964530419092625,0.0,3.1345553034246922,0.014690322801470757,-0.0005421620444394648,-0.0003141859239121918,-0.00042612846300471585,0.00276383338496089,0.21324039995670319,0.01725441124290228,0.016629774123430252,-0.00030024923717064667,0.7125730315131746,0.7125730315131746,0.0
0.0018986687064170837,400,0.013002509251236916,396.5,8.45698596094735e-05,0.0,3.133778083509443,0.01466453354805708,-0.0006741990218870342,0.005722317160689272,0.0014240808377508074,0.00278222857741639,0.2748188376426697,0.018574225017800927,0.008085791021585464,-0.001629878708627075,0.34700252233334516,0.34700252233334516,0.0
0.0010228902101516724,408,0.013344716280698776,404.5,0.00022396727581508458,0.0,3.1446280160566626,0.014691060408949852,-0.0005401462549343705,0.004515818673098693,-0.00024004992155823867,0.002790433762129396,0.25397276878356934,0.01635624933987856,0.004149128217250109,-0.0013431664619929506,0.7693135572632279,0.7693135572632279,0.0
-0.000887259840965271,416,0.023045822978019714,412.5,4.080806684214622e-05,0.0,3.1468841716746048,0.014711471274495125,-0.0005652632098644972,-0.007233493161038496,-0.002220533642685041,0.0028084665536880493,0.16276994347572327,0.017478337395004928,-0.006304378621280193,0.001200440995489771,0.7244291637668985,0.7244291637668985,0.0
6.345659494400024e-05,424,0.024179426953196526,420.5,2.763108022918459e-05,0.0,3.1679101909356695,0.014633378013968468,-0.0006916169077157974,-0.00422828921728069,-0.004757315618917346,0.002858363150153309,0.23352190852165222,0.017625022446736693,0.0028776004910469055,0.0005826347041875125,0.7871895327110439,0.7871895327110439,0.0
0.0005976185202598572,432,0.02182728983461857,428.5,0.0008048489689826965,0.0,3.180048680909635,0.014531570486724377,-0.0005529322661459446,0.00860914442455396,0.0056272582933161175,0.0029182168655097485,0.4155549108982086,0.01773376320488751,0.04955020546913147,-0.00200858386233449,0.6262462992795843,0.6262462992795843,0.0
-0.0011507421731948853,440,0.013183936476707458,436.5,5.407520438893698e-05,0.0,3.208429662753838,0.014382537454366684,-0.0006087977671995759,-0.004490331630222499,-0.0008181854100257624,0.0029910115990787745,0.1724412590265274,0.01905563031323254,-0.0035238382406532764,0.0009784915200725663,1.4264848138168533,1.4264848138168533,0.0
-0.0028816983103752136,448,0.013339667581021786,444.5,9.1484202130232e-05,0.0,3.2267050773129444,0.014266467653214931,-0.0005662820767611265,-0.009653960820287466,-0.0057300795742776245,0.0030468698241747916,0.09215337038040161,0.0179160253610462,-0.01568632945418358,0.002402016150881536,0.5424441640942126,0.5424441640942126,0.0
0.0004791244864463806,456,0.012992484495043755,452.5,1.4649976037617307e-05,0.0,3.2467363770419224,0.014206270687282085,-0.0006768954917788506,0.0015207036849460565,0.0007548055737061077,0.0030790707969572395,0.2307017296552658,0.01994790998287499,0.0024475757963955402,-0.0003598770251755923,1.0417231733261403,1.0417231733261403,0.0
-0.0002976357936859131,464,0.013274481520056725,460.5,1.5392493878607638e-05,0.0,3.280513035688188,0.014195108786225319,-0.0005804115207865834,-0.0008366032634512522,0.0009110063729167453,0.00308555705123581,0.2141563594341278,0.0184360658749938,0.0009542913176119328,0.00018357060980633833,0.3281794311803443,0.3281794311803443,0.0
0.00046303868293762207,472,0.012954441830515862,468.5,1.9903925931430422e-05,0.0,3.2835075816358805,0.014225099235773087,-0.0006956665311008692,0.0013384128787947702,-0.0017642110178712755,0.0030766242125537246,0.2096780240535736,0.019198927329853177,-1.191126648336649e-05,-0.0005940446508247987,0.18390198767823263,0.18390198767823263,0.0
0.003467373549938202,480,0.013061922043561935,476.5,0.000203762247110717,0.0,3.299929422308507,0.014268740080296993,-0.0006487396894954145,0.004106383130419999,0.003957146367611131,0.0030680809286423028,0.27767637372016907,0.019643379608169205,0.026605308055877686,-0.0011075765014538774,0.35289801278905264,0.35289801278905264,0.0
0.0009384974837303162,488,0.01316780038177967,484.5,0.00015014735981822014,0.0,3.3075490653574633,0.014261573553085327,-0.0006153194117359817,-0.00380724835122237,-0.0035327357618371025,0.0030840517429169267,0.15598949790000916,0.01826979569159448,-0.00719068618491292,0.0003184218812748441,0.6484519429018203,0.6484519429018203,0.0
0.0006228536367416382,496,0.021503472700715065,492.5,2.858532934624236e-05,0.0,3.331501658865004,0.014221793040633202,-0.000624343694653362,-0.0007805945206200704,-0.0008607941126683727,0.0031194536422844976,0.24533827602863312,0.018920793430879712,-0.0007247963221743703,-0.00010836397268576548,0.44712176744700294,0.44712176744700294,0.0
0.00013363361358642578,504,0.0207663606852293,500.5,0.00019011140102520585,0.0,3.353709656831686,0.014156412333250046,-0.0006302373367361724,-0.001091440844902536,0.0003951722646888811,0.0031698584207333624,0.2748225927352905,0.019350445829331875,-0.0082247881218791,0.0003722060018844786,0.47240567284703694,0.47240567284703694,0.0
0.0016932785511016846,512,0.023023441433906555,508.5,0.0001517148339189589,0.0,3.370762657928202,0.014097308740019798,-0.0006530079990625381,0.0029647789197042584,0.004647714973543771,0.003218243131414056,0.34570208191871643,0.018136265454813838,0.0004912472795695066,-0.0005926676972904943,0.49511789017755925,0.49511789017755925,0.0
0.0007894262671470642,520,0.02075115032494068,516.5,6.856150866951793e-05,0.0,3.3646609319138454,0.014055616222321987,-0.0006416396354325116,0.0008585609189140087,0.0024415032094111666,0.0032646277104504406,0.30414214730262756,0.018814191687852148,-0.0026510003954172134,0.00010976367639159434,0.5930617551171355,0.5930617551171355,0.0
-0.0015722960233688354,528,0.021153302863240242,524.5,0.00012315926142036915,0.0,3.3719541574567593,0.014032413251698017,-0.0006781010888516903,-0.005527374247321859,-0.0032265206245938316,0.003304107434814796,0.20818422734737396,0.01845882344059646,-0.012684693560004234,0.0012760627068928443,0.44513053665873326,0.44513053665873326,0.0
0.0015056058764457703,536,0.012980522587895393,532.5,5.745729504269548e-05,0.0,3.389503071865059,0.014019865542650223,-0.0007260462152771652,-0.001954902680154191,-0.0002421541285002604,0.0033376587962266058,0.19301503896713257,0.02034841733984649,0.0037516914308071136,0.0002821683337970171,0.7921491415216573,0.7921491415216573,0.0
0.0018417313694953918,544,0.01981201022863388,540.5,0.00010061974899144843,0.0,3.402834633063907,0.014013204723596573,-0.0007164129638113081,0.00664843968115747,0.0028681221301667392,0.0033622868650127202,0.32780537009239197,0.020107044605538252,0.013737128116190434,-0.0013674129040737173,0.17762888789930137,0.17762888789930137,0.0
0.0005907565355300903,552,0.020483441650867462,548.5,2.0724703063024208e-05,0.0,3.4227519848600214,0.014008980244398117,-0.0005932888016104698,0.0032861301151569937,0.0024341709104191978,0.003378068475285545,0.31446489691734314,0.018952246988192204,0.009847751818597317,-0.0008162015619745944,0.7125626857065015,0.7125626857065015,0.0
-0.0018360912799835205,560,0.02001038007438183,556.5,4.894004814559594e-05,0.0,3.427318229921181,0.013989553786814213,-0.0006887863855808973,-0.006239349924726412,-0.0032358759599446785,0.0033928328193724155,0.19396835565567017,0.019598374143242836,-0.0027107831556349993,0.0010837331574293785,0.5830263967234268,0.5830263967234268,0.0
0.0006909370422363281,568,0.013153670355677605,564.5,5.1258521125419065e-05,0.0,3.4418318710989424,0.013972111977636814,-0.0006853005033917725,-0.001745215558912605,-0.0008909182506613433,0.003399052919121459,0.228312149643898,0.019577718805521727,6.65648840367794e-05,0.00024690088866918813,0.7208315455790313,0.7208315455790313,0.0
0.003350086510181427,576,0.012858501635491848,572.5,8.355967293027788e-05,0.0,3.475280711065897,0.013976169750094414,-0.0007585069979541004,0.00806026000645943,0.00531638358370401,0.0033881162817124277,0.3171826899051666,0.02064863359555602,0.01880735158920288,-0.0016228801614488475,0.34127528984488475,0.34127528984488475,0.0
1.0669231414794922e-05,584,0.012947943061590195,580.5,2.1249135897960514e-05,0.0,3.4898033739336176,0.013999122194945812,-0.0007098173955455422,0.0024587558582425117,0.001539582124678418,0.003377547196578235,0.2417202889919281,0.02132264757528901,0.00569926667958498,-0.0003652126479209983,0.7830645588302678,0.7830645588302678,0.0
-0.0024215541779994965,592,0.017783118411898613,588.5,6.157656025607139e-05,0.0,3.49581680743152,0.01401057280600071,-0.0006244723335839808,-0.01050022174604237,-0.007971913641085846,0.0033852765045594424,0.09615018218755722,0.018274320056661963,-0.0022105982061475515,0.002705436054384336,0.29268451286292896,0.29268451286292896,0.0
-0.002709336578845978,600,0.03494494408369064,596.5,7.799752347636968e-05,0.0,3.4929583529661516,0.014016837812960148,-0.0007714725215919316,-0.007687939854804426,-0.003649726349976845,0.003399060864467174,0.2669476568698883,0.020025637233629826,-0.020190827548503876,0.0015497005806537347,1.1729476249788693,1.1729476249788693,0.0
0.002995535731315613,608,0.026166241616010666,604.5,0.00012759309902321547,0.0,3.4938440394303947,0.01670142076909542,-0.0006682839011773467,0.01444616966182366,0.010128874622751027,0.0034395790426060557,0.555785059928894,0.017960312659852207,0.024489210918545723,-0.003318800736451522,1.00511355860891,1.00511355860891,0.0
0.0020061060786247253,616,0.04347023740410805,612.5,0.0005922646378166974,0.125,3.4952001629791223,0.017175164073705673,-0.0006755758658982813,-0.5375900208309758,0.006715805560816079,0.00351436241180636,124.80001068115234,0.018804289866238832,0.03703221678733826,-0.0026097445752384374,1.6561789939157947,1.6561789939157947,-1.4893617021276595
0.07102502137422562,624,0.04067271947860718,620.5,0.06893549114465714,0.0,3.5018578990624345,0.01646878570318222,-0.0005677700391970575,0.41729383543133736,0.2707519978284836,0.003564072656445205,6.803775310516357,0.016174503485672176,0.6422543525695801,-0.11019163765013217,104.60839898630458,104.60839898630458,-2.5000000000000004
0.05324066802859306,632,0.03564610704779625,628.5,0.03853367641568184,0.375,3.512737595646627,0.01671716384589672,-0.0006079176091589034,0.2686384003609419,0.17229213751852512,0.003563626523828134,4.442829132080078,0.016955265076830983,0.33624356985092163,-0.07527161668986082,64.89118951156411,64.89118951156411,-2.5000000000000004
0.03321491926908493,640,0.04007720202207565,636.5,0.011303648352622986,0.125,3.5173931246825068,0.01679203100502491,-0.0006180050550028682,0.10368055570870638,0.04392462410032749,0.003501286293612793,1.7733421325683594,0.01672950165811926,0.17806918919086456,-0.034157287795096636,36.47812943590225,36.47812943590225,-2.5000000000000004
-0.0007917992770671844,648,0.038038164377212524,644.5,0.007781424093991518,0.0,3.529403663442655,0.01695265993475914,-0.0006078920559957623,-0.0513507775758626,-0.031546402256935835,0.003385525196790695,-0.15275536477565765,0.017301501240581274,-0.12118019163608551,0.005380554925068282,15.439283703202648,15.439283703202648,-2.4242424242424248
0.009397964924573898,656,0.016546085476875305,652.5,0.003123957198113203,0.125,3.545329057071479,0.014271507039666176,-0.000604532309807837,0.00016581028467044202,-0.0020381527817221468,0.003284774982603267,0.32280999422073364,0.017746809870004654,-0.008891194127500057,-0.004489145037950948,5.669933170821899,5.669933170821899,-1.63265306122449
0.019792988896369934,664,0.03823419660329819,660.5,0.003530014306306839,0.125,3.5685868526389504,0.014330079779028893,-0.0006543406052514911,0.07319237571209669,0.045746379531919956,0.003195988858351484,1.3777157068252563,0.018038687063381076,0.16641560196876526,-0.018375804414972663,4.703606529072751,4.703606529072751,-1.739130434782609
0.007294066250324249,672,0.02450649067759514,668.5,0.0019858453888446093,0.125,3.596964080910497,0.01437661238014698,-0.0006444205064326525,0.0371507671661675,0.023778836824931204,0.0031424556509591635,0.816118597984314,0.017974725691601634,0.08583945035934448,-0.009503196692094207,9.13108133419027,9.13108133419027,-1.6666666666666667
-0.007073391228914261,680,0.013010040856897831,676.5,0.0007076921174302697,0.125,3.60638637917965,0.01438362430781126,-0.0006566595984622836,-0.019896729150786996,-0.01392765628406778,0.0031230451713781804,-0.001058502122759819,0.01712103991303593,-0.02891562692821026,0.004911422442091863,4.830703358608673,4.830703358608673,-1.5094339622641513
-0.010020166635513306,688,0.030602969229221344,684.5,128.82144165039062,0.125,3.6023683017971497,0.01590266078710556,-0.0005649159429594874,-0.9468293464742601,-0.03497991361655295,0.0031131730938795954,121.34337615966797,0.01589459681417793,-7.236286163330078,0.014460354461334646,2.5849891074632723,2.5849891074632723,-1.875
0.08150681108236313,696,0.021706636995077133,692.5,0.09007181972265244,0.125,3.6043021108118483,0.014364484697580338,-0.0006345545407384634,0.4203427955508232,0.22452290914952755,0.003103971015661955,6.255538463592529,0.01683653879445046,0.6150646209716797,-0.09642154071480036,125.2341356090921,111.81876094944516,-3.333333333333334
