PolicyTemplateLoss,PolicyObjLoss,ObjectLoss,ValueLoss,Advantage,ObjectEntropy,TemplateEntropy,Loss,Valid,StepsPerSecond,Step,TotalStepsPerEpisode,Value,TemplateLoss,PolicyLoss,EntropyLoss,UnclippedGradNorm,EpisodeScore,ClippedGradNorm
-0.42204529652372,-1.086570382118225,0.024049224331974983,1.8305789232254028,-0.19919615983963013,0.009235576610080898,0.021978447446599606,8.04786491394043,0.125,3.7548855930112826,144,140.5,-0.920752301812172,0.0767621174454689,0.12119588255882263,-0.0009191662538796663,240.24624300095246,0.0,112.60400675669528
-0.4400248117744923,-1.0282522048801184,0.021097438409924507,0.41759738326072693,-0.16433322429656982,0.009205665439367296,0.021234465530142185,-1.0997693538665771,0.25,3.7787932179025217,152,148.5,-1.0852800458669662,0.07776057720184326,-2.0362322330474854,-0.0009049027576111257,112.29577859601146,0.0,112.29577859601146
0.371191069483757,-0.612061645835638,0.03422451391816139,2.2631564140319824,0.32392603158950806,0.009171494981274009,0.01991351624019444,13.907782554626465,0.25,3.7828577634312226,160,156.5,-1.156948760151863,0.09777198731899261,-0.292347252368927,-0.0009067424107342958,106.91531471907125,0.0,106.91531471907125
0.44450298044830555,-0.013368837535381317,0.04225984215736389,0.4567302167415619,0.17694926261901855,0.009141759015619755,0.018499564146623015,27.033979415893555,0.25,3.694799502708079,168,164.5,-1.095586746931076,0.16012166440486908,-0.447959303855896,-0.0007956813205964863,169.79098883924584,0.0,98.34311571029595
0.010924658505246043,-0.9999668523669243,0.05399320647120476,3.2523033618927,0.37595134973526,0.009110046667046845,0.016174771822988987,17.98520851135254,0.125,3.6226374620248087,176,172.5,-0.9602469950914382,0.17052842676639557,1.536399245262146,-0.0007556967320851982,286.6376833277687,0.0,93.90532516008041
0.22190611902624371,-0.9794549085199833,0.03348642587661743,3.785004138946533,0.16482844948768616,0.009075122070498765,0.01609913574066013,15.88743782043457,0.125,3.667950980974929,184,180.5,-0.7794348523020744,0.1187945231795311,-1.872351884841919,-0.0007438627071678638,145.21748805036356,0.0,108.722519718331
0.06594569189473987,-1.1691878736019137,0.043396711349487305,1.234337568283081,0.2272363007068634,0.009034167160280049,0.012926707393489778,9.449609756469727,0.0,3.664642793850242,192,188.5,-0.6380567252635956,0.13996978104114532,2.1662206649780273,-0.0007043956429697573,230.98685609297428,0.0,100.25795047523945
-0.41894884314388037,-2.604359745979309,0.039997972548007965,1.9624189138412476,0.11131037771701813,0.0090101562673226,0.010754639632068574,-6.442004203796387,0.25,3.7167277672126375,200,196.5,-0.46158192306756973,0.15171004831790924,-4.2472758293151855,-0.0006008784403093159,240.573206086367,0.0,98.72138494601165
-0.6286523449234662,-2.419347822666168,0.032837871462106705,1.3142694234848022,0.20313018560409546,0.008996532647870481,0.007242943742312491,-11.140826225280762,0.0,3.7264165370181965,208,204.5,-0.2762756012380123,0.12862266600131989,-4.480928421020508,-0.0005437222425825894,150.54606275655271,0.0,126.37736251759719
-0.4679652240592987,-1.1900553107261658,0.03283208608627319,1.3926833868026733,0.1288200318813324,0.008968801004812121,0.0038888566487003118,-6.02603816986084,0.125,3.80994570595111,216,212.5,-0.14153418317437172,0.14643998444080353,-1.1448485851287842,-0.00039566331543028355,98.61565080466369,0.0,98.61565080466369
-0.06866524083307013,0.0,0.03260302543640137,0.03387388959527016,0.056041277945041656,0.008929712581448257,0.0016426980728283525,2.5823187828063965,0.0,3.880283372119065,224,220.5,-0.07395540131255984,0.1631225198507309,0.04003146290779114,-0.00032017327612265944,47.84352676251024,0.0,47.84352676251024
-0.3024258284458483,-0.6628050208091736,0.012896236963570118,0.9634177684783936,0.017504949122667313,0.008893925696611408,0.0008535041124559939,-4.742594242095947,0.0,3.958908785282178,232,228.5,-0.02409383957274258,0.044624216854572296,-0.6549198031425476,-0.0002970174828078598,31.338456393694486,0.0,31.338456393694486
0.0002700967373776564,0.0,0.012898266315460205,3.459471190581098e-05,0.0003081022296100855,0.008863377966918051,0.000498020675877342,0.5365122556686401,0.0,4.052860763607485,240,236.5,-0.004320590320276098,0.05515266954898834,-4.501489740960096e-07,-0.00027814111672341824,24.863609137215775,0.0,24.863609137215775
-0.000453337674116483,0.0,0.012898568995296955,0.01674019731581211,-0.04335562884807587,0.008833052474074066,0.00030568741203751415,0.7061815857887268,0.0,4.072090530724121,248,244.5,0.042217759881168604,0.0592430979013443,-0.00042200012831017375,-0.00027391553157940507,5.16734176799227,0.0,5.16734176799227
-0.001817917640437372,0.0,0.012899277731776237,0.0030609113164246082,-0.018296848982572556,0.008809710037894547,0.0003137833591608796,0.5809855461120605,0.0,4.1415673361471725,256,252.5,0.0178338079713285,0.058882951736450195,-0.00018445118621457368,-0.0002729299012571573,31.654043683817463,0.0,31.654043683817463
0.010227924867649563,0.0,0.01289937924593687,0.01096707209944725,0.033633753657341,0.00879276602063328,0.0004681530626839958,0.6814311146736145,0.0,4.162383954547651,264,260.5,-0.034259849693626165,0.05424593389034271,0.0005073941429145634,-0.00027502982993610203,16.295642800060023,0.0,16.295642800060023
0.010496628179680556,0.0,0.012899788096547127,0.01119285635650158,0.036427486687898636,0.008775824331678452,0.0007182381159509532,0.6364784836769104,0.0,4.2429414619402,272,268.5,-0.037866498809307814,0.04389270395040512,0.001162506639957428,-0.0002853919577319175,23.334990950340114,0.0,23.334990950340114
-0.002621511690449552,0.0,0.012900054454803467,0.00011517816892592236,-0.003018981544300914,0.008760815602727234,0.0013794299156870693,0.34751349687576294,0.0,4.301313222486489,280,276.5,0.0024969676160253576,0.03393719345331192,-0.00024454513913951814,-0.0002999046992044896,25.61621678521655,0.0,25.61621678521655
-0.013291725306771696,0.0,0.01290010754019022,0.009031795896589756,-0.031686872243881226,0.008748599793761969,0.002491029881639406,0.2516430616378784,0.0,4.384066364095954,288,284.5,0.031289443373680115,0.02181331068277359,-0.008405371569097042,-0.00034142061485908926,7.198888379315022,0.0,7.198888379315022
-0.008183324738638476,0.0,0.01290255505591631,0.0022377963177859783,-0.01814727857708931,0.008675159071572125,0.003309639141662046,0.1932414025068283,0.0,4.450618550502599,296,292.5,0.010068203853734303,0.01771693490445614,-0.008140811696648598,-0.0003588430699892342,24.633483617970995,0.0,24.633483617970995
0.017502116272225976,0.0,0.012903747148811817,0.004639665596187115,0.02349325455725193,0.008663064800202847,0.003192094067344442,0.4359514117240906,0.0,4.508959451154913,304,300.5,-0.023935662582516674,0.019529195502400398,0.013350014574825764,-0.00035254418617114425,7.939339970431654,0.0,7.939339970431654
0.0037198891513980925,0.0,0.02150881662964821,0.002061736537143588,0.016752013936638832,0.008621218497864902,0.0025845674390438944,0.5466294288635254,0.0,4.586333963655274,312,308.5,-0.015867920243181288,0.11969776451587677,0.009590975008904934,-0.00034915131982415915,14.678556465231217,0.0,14.678556465231217
-0.007657716603716835,0.0,0.02141142077744007,0.0010401930194348097,-0.010969697497785091,0.008642388042062521,0.002204965567216277,1.1457161903381348,0.0,4.649378144153191,320,316.5,0.010328039061278105,0.12557068467140198,-0.004873552825301886,-0.00031435120035894215,10.7906025455122,0.0,10.7906025455122
-0.007663319003768265,0.0,0.01290708314627409,0.0023532183840870857,-0.016402119770646095,0.008621075772680342,0.0022787037305533886,0.3714753985404968,0.0,4.726224371452156,328,324.5,0.013286469737067819,0.0280873142182827,-0.007316612638533115,-0.00031998695340007544,13.641200404907522,0.0,13.641200404907522
-0.12059521566698096,0.0,0.01291422639042139,0.0009332571644335985,0.00581207312643528,0.008575684623792768,0.0023712552501820028,0.14418309926986694,0.0,4.787033277966632,336,332.5,-0.007601693330798298,0.029340654611587524,0.0013176421634852886,-0.0003186709654983133,12.89695651844773,0.0,12.89695651844773
0.019829311815556135,0.0,0.012901000678539276,0.01541902869939804,0.03975500538945198,0.008559109759517012,0.0024555015261285007,0.5779202580451965,0.0,4.844588185271491,344,340.5,-0.04155538743361831,0.022336885333061218,0.03323190286755562,-0.0003432075900491327,13.618396673786748,0.0,13.618396673786748
0.011505122471135111,0.0,0.012901389971375465,0.004297054838389158,0.021873190999031067,0.008542969357222319,0.002643108091433532,0.42821067571640015,0.0,4.921751267564422,352,348.5,-0.025336118647828698,0.020863793790340424,0.014687051065266132,-0.00035098285297863185,25.31246931367906,0.0,25.31246931367906
-0.01018988637952134,0.0,0.012901701964437962,0.0026886044070124626,-0.01592499017715454,0.008468499290756881,0.0027476122777443375,0.22956985235214233,0.0,4.9977096153122185,360,356.5,0.012194851064123213,0.019720006734132767,-0.028110673651099205,-0.00035640483838506043,15.749672880143521,0.0,15.749672880143521
-0.021940078353509307,0.0,0.012923839502036572,0.009218570776283741,-0.033541422337293625,0.008380009909160435,0.002875690348446369,0.18767383694648743,0.0,5.074063711440973,368,364.5,0.029175542062148452,0.025791745632886887,-0.03874294087290764,-0.00032514522899873555,10.741191974723414,0.0,10.741191974723414
-0.017427774844691157,0.0,0.0129169300198555,0.0028974637389183044,-0.019433293491601944,0.00840462336782366,0.0032199267006944865,0.15476426482200623,0.0,5.122616263060248,376,372.5,0.015885788947343826,0.021124133840203285,-0.01098879799246788,-0.00034521930501796305,19.595752655397632,0.0,19.595752655397632
0.00626047162222676,0.0,0.012922918424010277,0.0006449216743931174,0.008876027539372444,0.008253379492089152,0.0031300750852096826,0.32403701543807983,0.0,5.189623883742673,384,380.5,-0.011450861813500524,0.020610716193914413,0.008194426074624062,-0.00034274914651177824,11.624817922202432,0.0,11.624817922202432
0.019672170281410217,0.0,0.012932665646076202,0.004847262986004353,0.020878303796052933,0.008157872129231691,0.0032815782760735597,0.4532759189605713,0.0,5.2271060573751935,392,388.5,-0.02492618700489402,0.01964755728840828,0.018203625455498695,-0.00033655186416581273,6.719832183081479,0.0,6.719832183081479
0.0209704574663192,0.0,0.019761979579925537,0.003741866908967495,0.019111689180135727,0.008324285270646214,0.003454631514614448,1.4888558387756348,0.125,5.233885094144876,400,396.5,-0.02349167759530246,0.22985166311264038,0.01258824858814478,-0.00035187180037610233,13.42300289105907,0.0,13.42300289105907
0.00281713942240458,0.0,0.012928088195621967,9.690391016192734e-05,-0.0009283507242798805,0.008212965913116932,0.0035255913680884987,1.611371636390686,0.0,5.266251929388411,408,404.5,-0.005153224599780515,0.10265158116817474,-0.0010192154441028833,-0.00034666198189370334,14.463450151715051,0.0,14.463450151715051
-0.010728137218393385,0.0,0.012917804531753063,0.001996267819777131,-0.015430612489581108,0.008178292773663998,0.0034678452066145837,0.1907326579093933,0.0,5.249488771961369,416,412.5,0.012079254840500653,0.021190857514739037,-0.004886969458311796,-0.0003487963986117393,7.2887722902319645,0.0,7.2887722902319645
-0.11484468600247054,0.0,0.012925215065479279,0.0032367517706006765,-0.019153056666254997,0.008109870366752148,0.0037284312420524657,0.5576316714286804,0.0,5.306773205201324,424,420.5,0.017084555001929402,0.019985422492027283,-0.021527878940105438,-0.00035304352059029043,8.111540394911046,0.0,8.111540394911046
-0.00312536847195588,0.0,0.012928115203976631,8.200381125789136e-05,-0.0015118748415261507,0.008157615899108352,0.003887249447871,0.8842723369598389,0.0,5.337452948091947,432,428.5,0.0011222245830140307,0.11197569966316223,-0.0009555118158459663,-0.0003655588370747864,23.97538056886731,0.0,23.97538056886731
0.01100228470750153,0.0,0.01292503159493208,0.0014245319180190563,0.01223798282444477,0.008222692413255572,0.004173205990809947,0.7169511914253235,0.0,5.3844132801933275,440,436.5,-0.013420031871646643,0.019192809239029884,0.00884596910327673,-0.00036724680103361607,5.268221840328126,0.0,5.268221840328126
-0.04820675472728908,0.0,0.012925897724926472,1.0843205451965332,0.01561192236840725,0.00823193637188524,0.0044169119792059055,0.9660805463790894,0.125,5.411668740040078,448,444.5,-0.01937675219960511,0.018581300973892212,-0.5353760719299316,-0.000376900628907606,7.885394194579803,0.0,7.885394194579803
0.022334238165058196,0.0,0.012936323881149292,0.004411912057548761,0.02335304021835327,0.008211779524572194,0.004660867271013558,1.002495288848877,0.0,5.424320763861298,456,452.5,-0.024536881130188704,0.08512869477272034,0.027939217165112495,-0.0003899127768818289,7.521061747077255,0.0,7.521061747077255
-0.05765262967906893,0.0,0.012933399528265,0.0025310595519840717,0.015955477952957153,0.00822625809814781,0.004758592287544161,1.1274775266647339,0.0,5.483119405487816,464,460.5,-0.020055351778864864,0.028974557295441628,0.015119773335754871,-0.0003904167388100177,11.88857392365911,0.0,11.88857392365911
-0.10148942685918882,0.0,0.012937638908624649,0.0017793221632018685,0.013221421279013157,0.0082608723314479,0.004593199817463756,0.6630505919456482,0.0,5.5138847485401286,472,468.5,-0.015011780080385506,0.02907280996441841,0.009862839244306087,-0.00038314712583087385,8.540382990868324,0.0,8.540382990868324
0.00764055337276659,0.0,0.012938175350427628,0.0007584911654703319,0.009129676967859268,0.008252954692579806,0.004385626292787492,0.3076460063457489,0.0,5.5755111782500215,480,476.5,-0.01072029140777886,0.017193563282489777,0.008602103218436241,-0.0003822031430900097,6.726261619668179,0.0,6.726261619668179
0.0012607481912709773,0.0,0.012941666878759861,0.00024524558102712035,0.005941574461758137,0.008259263471700251,0.004206658690236509,0.2557777464389801,0.0,5.6360068528513905,488,484.5,-0.004385369014926255,0.018317032605409622,0.0026256858836859465,-0.00036945907049812376,4.282367396888759,0.0,4.282367396888759
-0.23166704495088197,0.0,0.012941518798470497,0.00019275669183116406,-0.004888276103883982,0.008293057791888714,0.004254196479450911,0.8036679029464722,0.0,5.675377909005736,496,492.5,0.0023074109012668487,0.01799505576491356,-0.002940780483186245,-0.00037377505213953555,2.006078279553183,0.0,2.006078279553183
0.0025864449271466583,0.0,0.012943826615810394,0.00034791979123838246,0.006758260540664196,0.008283544215373695,0.003937449015211314,0.27523958683013916,0.0,5.7273316921440856,504,500.5,-0.006792455213144422,0.017899852246046066,0.004236174281686544,-0.0003729681484401226,26.013633219956546,0.0,26.013633219956546
0.009243671258445827,0.0,0.012943248264491558,0.0013589159352704883,0.01141529344022274,0.008290735539048908,0.003654781816294417,0.34288033843040466,0.0,5.7855401324139315,512,508.5,-0.01194365683477372,0.020476074889302254,0.008031489327549934,-0.0003545033105183393,3.0845797848983523,0.0,3.0845797848983523
0.011167769669555128,0.0,0.012942352332174778,0.0011779748601838946,0.010817105881869793,0.008296575164422393,0.003524899570038542,0.3629247546195984,0.0,5.84824832281012,520,516.5,-0.01231594302225858,0.02046644687652588,0.011314154602587223,-0.00035434807068668306,5.803278615560643,0.0,5.803278615560643
0.0052220172074157745,0.0,0.012936913408339024,0.0004917425103485584,0.007987442426383495,0.008304982329718769,0.0034800245775841177,0.31053778529167175,0.0,5.854146515434125,528,524.5,-0.008120515092741698,0.02334604039788246,0.003239277983084321,-0.00033615302527323365,6.114915607085372,0.0,6.114915607085372
0.0010483203805051744,0.0,0.01293975580483675,3.124408976873383e-05,0.0015733286272734404,0.008315068786032498,0.003602056240197271,0.2672620713710785,0.0,5.9093401970284445,536,532.5,-0.00202316672221059,0.019680779427289963,0.001066418713890016,-0.0003582943172659725,4.343703966288629,0.0,4.343703966288629
-0.004739275085739792,0.0,0.012931791134178638,0.00038640436832793057,-0.005937512032687664,0.008332812925800681,0.0037617854250129312,0.216117724776268,0.0,5.950401466045348,544,540.5,0.00432575773447752,0.020709924399852753,-0.004951154813170433,-0.0003502082545310259,1.9325089343992943,0.0,1.9325089343992943
-0.008521514188032597,0.0,0.01293525192886591,0.0006335460348054767,-0.009024051949381828,0.00834257120732218,0.0038566353905480355,0.184611976146698,0.0,5.986903225322147,552,548.5,0.006947203888557851,0.017775587737560272,-0.009418923407793045,-0.00037105788942426443,3.0417627224045667,0.0,3.0417627224045667
-0.008790055988356471,0.0,0.012929702177643776,0.0005999163840897381,-0.008154396899044514,0.008366789785213768,0.004179811978247017,0.17310015857219696,0.0,6.021369518584762,560,556.5,0.007585510378703476,0.017411386594176292,-0.008088923990726471,-0.00037503617932088673,3.937167673405007,0.0,3.937167673405007
-0.008315203594975172,0.0,0.012920944951474667,0.0001829429529607296,-0.004016274120658636,0.008385895984247327,0.004402942955493927,0.16953660547733307,0.0,6.067897365414071,568,564.5,0.004761627846164629,0.01671464741230011,-0.0030627900268882513,-0.0003807638131547719,3.874822725949535,0.0,3.874822725949535
-0.0013684490040759556,0.0,0.012924926355481148,5.805362525279634e-05,-0.0020115673542022705,0.008407026645727456,0.004537244793027639,0.21921736001968384,0.0,6.112627377118394,576,572.5,0.00019437123137322487,0.01615230180323124,-0.0005011617904528975,-0.0003882603778038174,2.71788034355567,0.0,2.71788034355567
0.0034102186327800155,0.0,0.012926171533763409,0.00021708243002649397,0.002894519129768014,0.00842902169097215,0.004598558007273823,0.2569452226161957,0.0,6.164945574129828,584,580.5,-0.004598406609147787,0.016261789947748184,0.0036793374456465244,-0.0003888272913172841,0.789854727876051,0.0,0.789854727876051
0.005754698533564806,0.0,0.012917624786496162,0.00027353508630767465,0.0049779340624809265,0.008450732799246907,0.00457457615993917,0.2780410945415497,0.0,6.173762811572817,592,588.5,-0.006938537640962751,0.016067994758486748,0.0050069428980350494,-0.0003910993691533804,1.5532661995528105,0.0,1.5532661995528105
0.006457194860558957,0.0,0.012924276292324066,0.0003701989771798253,0.005653525702655315,0.008469995460473001,0.00453278177883476,0.2852383255958557,0.0,6.199001640921646,600,596.5,-0.007756688515655696,0.016639214009046555,0.00469824206084013,-0.00038740484160371125,2.491881789027836,0.0,2.491881789027836
0.005184208013815805,0.0,0.012916638515889645,0.0001599026727490127,0.003335403511300683,0.008490337408147752,0.004486999590881169,0.27463382482528687,0.0,6.25421744809546,608,604.5,-0.006369419337715954,0.01643027551472187,0.002716153161600232,-0.0003886271151714027,2.8810550409862525,0.0,2.8810550409862525
0.0023924305351101793,0.0,0.01291222870349884,8.531942148692906e-05,0.002840155502781272,0.008508147555403411,0.004435264854691923,0.25178682804107666,0.0,6.266721464019746,616,612.5,-0.00346602922945749,0.016364095732569695,0.0030529440846294165,-0.0003884569159708917,2.189490638248344,0.0,2.189490638248344
-0.0011541355270310305,0.0,0.01291596982628107,3.7895035347901285e-05,-0.00144714186899364,0.00852443475741893,0.004417843651026487,0.22364000976085663,0.0,6.315071742095699,624,620.5,-0.00016737609712436094,0.01660589501261711,-0.0013939611380919814,-0.0003881843585986644,1.378598150585522,0.0,1.378598150585522
-0.002662779676029459,0.0,0.012912262231111526,0.00011973603977821767,-0.002947308123111725,0.00854577764403075,0.004413098853547126,0.21152044832706451,0.0,6.358063714295398,632,628.5,0.0015081034362083303,0.016522979363799095,-0.0024941465817391872,-0.00038869291893206537,0.9277297409670293,0.0,0.9277297409670293
-0.004340573126683012,0.0,0.012910960242152214,0.00023972327471710742,-0.005155791994184256,0.008558944566175342,0.00445532874437049,0.19834960997104645,0.0,6.361732493270554,640,636.5,0.0031325650052167475,0.01645972579717636,-0.004478724207729101,-0.00038972703623585403,1.6276931098951204,0.0,1.6276931098951204
-0.0034749089390970767,0.0,0.012909646145999432,0.00025719241239130497,-0.004758437164127827,0.008581890258938074,0.0044170188484713435,0.20472079515457153,0.0,6.410323020412702,648,644.5,0.00257509779476095,0.016414012759923935,-0.00395484222099185,-0.00039102823939174414,1.9978262559271585,0.0,1.9978262559271585
-0.001969324584933929,0.0,0.012910368852317333,5.714502549380995e-05,-0.0021847612224519253,0.00858909881208092,0.004523428739048541,0.21455766260623932,0.0,6.457551413265824,656,652.5,0.0008264800089818891,0.016188081353902817,-0.0019959863275289536,-0.0003940456663258374,2.0997984777779735,0.0,2.0997984777779735
-0.002232699466730992,0.0,0.012909176759421825,2.7548070647753775e-05,0.0005988464690744877,0.008600038476288319,0.004598959058057517,0.21174755692481995,0.0,6.490596281640703,664,660.5,-0.0015382899728137998,0.0160671379417181,0.0002686211373656988,-0.000395902490708977,1.1803607488666525,0.0,1.1803607488666525
0.0015883333762758411,0.0,0.012910022400319576,3.592694702092558e-05,0.0003465146292001009,0.008618987631052732,0.004632614669390022,0.24073515832424164,0.0,6.530785074073678,672,668.5,-0.0028419711597962305,0.015921538695693016,0.0008443080587312579,-0.0003989639808423817,0.5176276861673106,0.0,0.5176276861673106
0.0032108401646837596,0.0,0.012903864495456219,3.734461643034592e-05,0.0021691331639885902,0.008631664793938398,0.004658557823859155,0.2534402310848236,0.0,6.581715221194108,680,676.5,-0.0042456187948118895,0.015958420932292938,0.0023017246276140213,-0.0003971426631323993,0.7851449944751998,0.0,0.7851449944751998
0.003661151393316686,0.0,0.012908020056784153,0.0001577521179569885,0.004377083387225866,0.008637096616439521,0.004727993160486221,0.25672227144241333,0.0,6.6035073958724695,688,684.5,-0.004889872332569212,0.01577337086200714,0.0034051917027682066,-0.0004011804412584752,1.3148321199934223,0.0,1.3148321199934223
0.0028514474688563496,0.0,0.012905607931315899,9.007587505038828e-05,0.0033097942359745502,0.008655221667140722,0.004720174125395715,0.24934369325637817,0.0,6.63572081401508,696,692.5,-0.00368339303531684,0.01583707705140114,0.005171326920390129,-0.00040007257484830916,1.5423466497153626,0.0,1.5423466497153626
0.0012925207483931445,0.0,0.012906395830214024,2.403742473688908e-05,0.0014671760145574808,0.008664899389259517,0.004712077672593296,0.2364988774061203,0.0,6.684559550860372,704,700.5,-0.002541634690715,0.015860073268413544,0.0012974664568901062,-0.00040029874071478844,1.0349945071103601,0.0,1.0349945071103601
-0.00026570579029794306,0.0,0.012905258685350418,2.6057799914269708e-05,0.001193993492051959,0.008676560712046921,0.004684064246248454,0.22457313537597656,0.0,6.711472243658051,712,708.5,-0.0010039706430688966,0.01593307964503765,0.0007499841158278286,-0.0004000047920271754,0.53569547812122,0.0,0.53569547812122
-0.0020281683218854596,0.0,0.012904687784612179,4.8035224608611315e-05,-0.001782725565135479,0.008687348803505301,0.00465978606371209,0.21105454862117767,0.0,6.748659260760319,720,716.5,0.0002827767457347363,0.01595364138484001,-0.0030072468798607588,-0.00039981736335903406,0.1901390740369422,0.0,0.1901390740369422
-0.0022973189770709723,0.0,0.01290491409599781,6.0049427702324465e-05,-0.001458560349419713,0.008699334342963994,0.004624329099897294,0.20972445607185364,0.0,6.790308021487385,728,724.5,0.00093508519421448,0.015855848789215088,-0.0021797942463308573,-0.0004015635058749467,0.697800257584293,0.0,0.697800257584293
-0.005471860771649517,0.0,0.012903133407235146,3.074832784477621e-05,-0.0011213417164981365,0.008707005181349814,0.004607887531165034,0.1859162151813507,0.0,6.826950947828094,736,732.5,0.0011806421025539746,0.016048794612288475,-0.0028283828869462013,-0.00039949166239239275,0.928896906817247,0.0,0.928896906817247
